floors,waterfront,lat,bedrooms,view,bathrooms,sqm_living15,mean_price_zip,grade,sqm_living,price,renovated
3,no,47.6961,3,0,1.5,126.34808,613701.2131147541,8,126.34808,359e3,no
2,no,47.7053,5,0,2.5,279.63803,659656.5158730159,8,240.61877,779380,no
2,no,47.5785,5,0,3.25,200.67048,1201941.3333333333,10,407.84417,151e4,no
2.5,no,47.5446,3,0,3,207.17369,599153.8571428572,8,212.74787,635e3,no
2.5,no,47.5408,4,0,3.75,290.78639,571317.8039215687,10,360.46364,106e4,no
3,no,47.549,3,0,2.5,125.41905,532618.6666666666,8,125.41905,389500,no
2,no,47.5165,5,0,2.5,167.2254,322755.4054054054,8,201.59951,359800,no
3,no,47.7175,3,0,3,141.21256,459288.5595238095,8,120.402288,399950,no
2,no,47.5555,3,0,3.25,134.70935,322755.4054054054,8,142.14159,32e4,no
2,no,47.3452,3,0,2.5,142.791911,240227.44444444444,7,138.332567,255900,no
2,no,47.5108,4,0,2.5,170.01248999999999,369028.14285714284,8,197.88339,38e4,no
2,no,47.6353,3,0,2.75,179.30279,814704.575,9,132.85129,58e4,no
1,no,47.5571,5,0,3.75,189.52212,322755.4054054054,8,221.10914,545e3,no
2,no,47.5429,3,0,2.5,124.49002,532618.6666666666,8,131.92226,451300,no
2,no,47.6072,4,0,3.25,280.56706,697143.3921568628,9,320.51535,852880,no
2,no,47.43,4,0,2.5,159.235742,305465.86,8,177.816342,305e3,no
3,no,47.7123,2,0,1.5,104.794584,459288.5595238095,7,91.788164,295e3,no
2,no,47.3451,3,0,2.25,147.158352,240227.44444444444,7,147.158352,261e3,no
2,no,47.5342,4,0,2.5,236.90265,567274.9838709678,8,244.33489,56e4,no
2,no,47.6869,4,0,3.25,299.14766,688772.3037974683,9,327.01856,795e3,no
2,no,47.3607,4,0,2.5,239.68974,358796.1967213115,8,221.10914,384950,no
3,no,47.6558,3,0,1.75,125.41905,613701.2131147541,8,130.99323,5e5,no
2,no,47.5169,4,0,3.5,274.99288,567274.9838709678,9,299.14766,64e4,no
2,no,47.2975,4,0,3.25,286.791561,306381.61176470586,8,303.421198,418e3,no
2,no,47.6955,3,0,2,151.43189,624118.4778761062,9,236.90265,799e3,no
2.5,no,47.2851,4,0,3.5,196.95436,260301.53333333333,9,355.632684,552900,no
3,no,47.5402,3,0,2.25,152.36092,532618.6666666666,8,155.14801,539950,no
2,no,47.2905,4,0,2.5,264.680647,260301.53333333333,9,283.911568,524225,no
3,no,47.6823,2,0,1.5,213.6769,624118.4778761062,8,92.903,424950,no
2,no,47.6783,3,0,3.25,129.13517,591939.4716981133,8,142.14159,56e4,no
2,no,47.7744,5,0,3,266.63161,503016.125,9,324.23147,715e3,no
2,no,47.5289,5,0,2.5,126.34808,343002.77142857143,8,256.41228,3e5,no
2,no,47.554,3,0,2.5,133.78032,571317.8039215687,7,133.78032,405e3,no
3,no,47.7302,3,0,3,129.971297,383673.5,8,127.27711,327e3,no
2,no,47.6236,6,0,4,300.07669,697143.3921568628,9,295.43154,859950,no
2,no,47.7113,4,0,3,164.43831,383673.5,9,252.69616,56e4,no
2,no,47.5442,3,0,2.5,146.78674,439572.8846153846,8,167.2254,379900,no
2,no,47.4815,3,0,2.5,309.36699,462353.45,9,299.14766,625e3,no
2,no,47.37,3,0,2.5,220.18010999999998,358796.1967213115,8,220.18010999999998,398096,no
2,no,47.5582,3,0,2.5,117.98681,322755.4054054054,7,130.99323,315e3,no
2,no,47.7049,4,0,3.5,333.52177,659656.5158730159,9,338.16692,939e3,no
2,no,47.6647,3,0,2.5,179.30279,659656.5158730159,9,178.37376,674e3,no
2,no,47.3384,4,0,2.5,191.008568,343325.1168831169,7,210.611101,306e3,no
2,no,47.5802,5,0,4.75,321.44438,1201941.3333333333,11,536.97934,2321e3,no
3,no,47.6912,2,0,1,105.07329299999999,624118.4778761062,7,105.07329299999999,394950,no
2,no,47.5818,3,0,3.5,256.41228,812857.2692307692,10,273.13482,914154,no
2,no,47.754,3,0,2.5,202.52854,503016.125,7,202.52854,496e3,no
2,no,47.5701,3,0,2.25,131.92226,661249.6142857143,8,130.0642,430100,no
2,no,47.4759,4,0,2.5,248.98004,417477.0256410256,8,248.98004,449990,no
2,no,47.4759,4,0,2.5,248.98004,417477.0256410256,8,248.98004,502e3,no
2,no,47.5328,3,0,2.5,129.13517,387908.23711340205,7,120.7739,31e4,no
2.5,no,47.3427,4,0,3.5,189.52212,260301.53333333333,8,259.756788,349950,no
2,no,47.6853,2,0,1.75,133.78032,613701.2131147541,8,135.63838,625e3,no
2,no,47.5765,4,3,3.5,364.17976,812857.2692307692,9,391.12163,1054710,no
2,no,47.5525,4,0,2.75,223.89623,571317.8039215687,9,216.46399,68e4,no
2,no,47.5528,4,1,3.5,343.7411,599153.8571428572,9,365.10879,828950,no
2,no,47.2582,3,0,2.5,186.642127,343325.1168831169,8,149.388024,274950,no
2,no,47.5184,2,0,2.25,181.16085,397054.58695652173,7,149.57383,293e3,no
2,no,47.5515,4,0,3.5,315.8702,571317.8039215687,9,297.2896,795e3,no
2,no,47.3448,4,0,2.5,158.86413,240227.44444444444,7,158.86413,282900,no
2,no,47.6819,5,0,3.75,255.48325,784243.0384615385,9,283.35415,909950,no
2,no,47.6178,4,0,3.5,328.87662,697143.3921568628,9,330.73468,922755,no
2,no,47.344,4,0,2.5,246.19295,260301.53333333333,9,246.19295,424e3,no
2,no,47.4714,3,0,2.5,161.65122,462353.45,8,324.23147,63e4,no
2,no,47.7647,4,0,3.25,191.38018,503016.125,9,384.61842,81e4,no
1,no,47.1948,3,0,2,155.14801,299973.1956521739,7,155.14801,256703,no
2,no,47.6856,3,0,2.5,159.79316,688772.3037974683,7,159.79316,386380,no
1,no,47.709,2,0,2,140.28353,688772.3037974683,8,140.28353,485e3,no
2,no,47.3665,3,0,2.25,149.57383,358796.1967213115,7,134.70935,275e3,no
2,no,47.4513,4,0,2.5,226.68332,305465.86,8,168.340236,37e4,no
2,no,47.6371,2,0,2.25,120.7739,987083.3333333334,8,98.47718,499950,no
3,no,47.5934,3,0,2.5,104.98039,661249.6142857143,8,148.6448,502e3,no
2,no,47.6179,3,0,3.25,142.14159,616381.3461538461,8,142.14159,654e3,no
3,no,47.5775,4,0,2.25,145.764807,621633.3561643836,9,192.30921,575e3,no
2,no,47.4565,4,0,2.5,148.6448,262463.7931034483,10,337.23789,5e5,no
2,no,47.5368,3,0,2.5,211.81884,599153.8571428572,8,198.81242,554e3,no
1,no,47.5013,4,0,1.75,159.79316,462353.45,7,186.73503,36e4,no
2,no,47.7748,4,0,2.75,221.10914,453101.8181818182,8,244.33489,619990,no
2,no,47.2599,4,0,2.5,143.442232,260301.53333333333,7,207.45239899999999,317500,no
2,no,47.7401,4,0,2.75,239.68974,453101.8181818182,7,277.77997,564950,no
2,no,47.6884,2,0,1.25,124.49002,591939.4716981133,8,115.19972,545e3,no
2,no,47.3359,3,0,2.5,209.96078,297059.9894736842,7,207.17369,333700,no
2,no,47.6653,3,0,3.25,365.10879,784243.0384615385,11,343.7411,148e4,no
2,no,47.7727,4,0,3,227.61235,453101.8181818182,8,212.74787,53e4,no
3,no,47.6714,2,0,1.5,119.84487,550494.7272727273,8,88.25785,396e3,no
2,no,47.5325,2,0,1.75,106.83845,599153.8571428572,7,104.05136,305e3,no
2,no,47.5241,5,0,3.5,132.85129,387908.23711340205,7,224.82526,38e4,no
2,no,47.429,4,0,2.5,159.235742,305465.86,8,159.235742,305e3,no
2,no,47.5073,4,0,2.5,147.71577,397054.58695652173,7,207.17369,44e4,no
2,no,47.431,4,0,3,131.92226,260326.66666666666,7,235.04459,459e3,no
2,no,47.6034,3,0,3.5,138.42547,616381.3461538461,8,143.99965,53e4,no
2,no,47.4865,4,0,2.75,242.47683,462353.45,8,288.92833,6e5,no
2,no,47.5973,3,0,3,176.5157,661249.6142857143,8,195.09629999999999,515e3,no
2,no,47.3363,4,0,2.5,199.74145,240227.44444444444,8,199.74145,275e3,no
2,no,47.6646,3,0,1.75,131.92226,550494.7272727273,8,151.43189,54e4,no
2,no,47.5439,3,0,2.5,214.60593,567274.9838709678,7,207.17369,445e3,no
3,no,47.5202,3,0,2.5,120.7739,322755.4054054054,7,122.63195999999999,285e3,no
2,no,47.5893,3,0,2.5,150.50286,661249.6142857143,8,147.71577,48e4,no
2,no,47.535,5,0,3.25,162.58025,387908.23711340205,8,242.47683,44e4,no
2,no,47.5123,3,0,2.5,133.78032,369028.14285714284,7,133.78032,287450,no
2,no,47.5079,4,0,2.5,244.33489,462353.45,9,244.33489,507950,no
2,no,47.537,3,0,3.5,305.65087,397054.58695652173,10,314.94117,75e4,no
3,no,47.6989,3,0,1.5,117.98681,624118.4778761062,8,130.0642,425e3,no
2,no,47.5675,3,0,3.5,142.14159,439572.8846153846,8,176.5157,42e4,no
3,no,47.5491,3,0,2.5,125.41905,532618.6666666666,8,125.41905,394950,no
2,no,47.517,4,2,3.25,279.63803,567274.9838709678,9,317.72826,635e3,no
2,no,47.4178,3,0,2.5,222.9672,358796.1967213115,7,199.74145,513e3,no
2,no,47.356,4,0,2.5,209.03175,358796.1967213115,8,196.02533,38e4,no
1,no,47.699,4,1,3.25,301.00572,784243.0384615385,10,353.96043,113e4,no
2,no,47.7449,5,0,3,245.26391999999998,503016.125,8,266.63161,54e4,no
2,no,47.5321,2,0,2.25,115.19972,599153.8571428572,7,115.19972,352499,no
2,no,47.4283,4,0,3.5,279.63803,381094.8823529412,9,335.37982999999997,603e3,no
2,no,47.7039,4,0,2.5,117.05778,686432.509090909,9,214.60593,685e3,no
1,no,47.7457,4,0,3,179.30279,393761.35135135136,7,179.30279,330675,no
2,no,47.5323,3,0,3,134.70935,387908.23711340205,7,129.13517,275e3,no
2,no,47.3771,3,0,2.5,171.87055,291361.8301886792,7,146.600934,259950,no
1,no,47.6927,3,0,2,176.5157,489906.25,9,159.79316,441e3,no
2,no,47.6624,5,0,3.75,295.43154,784243.0384615385,10,436.6441,1135e3,no
2,no,47.5816,3,0,3.5,180.23182,661249.6142857143,8,183.01891,59e4,no
2,no,47.5774,3,0,2.25,157.00607,621633.3561643836,8,135.63838,497e3,no
2,no,47.3518,3,0,2.5,190.45115,260301.53333333333,8,179.30279,345500,no
2,no,47.6371,3,0,2.25,120.7739,987083.3333333334,8,120.7739,562500,no
2,no,47.5339,3,0,2.25,130.99323,599153.8571428572,7,134.244835,355e3,no
2,no,47.5663,2,0,2.25,102.1933,387908.23711340205,9,79.89658,345e3,no
2,no,47.51,3,0,2.5,248.05101,397054.58695652173,9,282.42512,478e3,no
2,no,47.3512,3,0,2.5,221.202043,291361.8301886792,9,225.19687199999998,391500,no
2,no,47.7117,2,0,1.5,100.706852,459288.5595238095,7,100.706852,265e3,no
2,no,47.5374,3,0,2.5,169.08346,322755.4054054054,8,233.18653,395e3,no
3,no,47.7348,2,0,1.5,112.41263,383673.5,7,113.34166,286308,no
2,no,47.5592,2,0,2.25,118.91584,387908.23711340205,7,118.91584,37e4,no
2,no,47.6764,5,0,3.5,141.21256,591939.4716981133,9,347.45722,1079e3,no
2,no,47.3451,3,0,2.5,229.934925,240227.44444444444,7,172.056356,298900,no
2,no,47.5416,4,0,2.5,239.68974,571317.8039215687,9,239.68974,775e3,no
2,no,47.501,4,0,3.5,278.709,599153.8571428572,9,296.36057,79e4,no
2,no,47.6843,3,0,2.5,161.65122,624118.4778761062,8,315.8702,105e4,no
2,no,47.717,2,0,1.5,107.76748,566253.814159292,7,101.26427,249e3,no
1,no,47.3564,3,0,2,214.048512,291361.8301886792,8,219.25108,348e3,no
2,no,47.3658,5,0,2.5,205.31563,358796.1967213115,8,228.54138,358e3,no
2,no,47.2671,5,0,2.5,154.590592,260301.53333333333,7,188.128575,26e4,no
2,no,47.5392,4,0,3,407.84417,567274.9838709678,9,409.70223,765e3,no
2,no,47.7065,3,0,2.5,266.63161,659656.5158730159,9,261.05743,739e3,no
2,no,47.5396,5,0,3.5,420.85059,599153.8571428572,10,417.13447,89e4,no
2,no,47.4487,4,0,2.5,270.34773,305465.86,9,285.21220999999997,462e3,no
1,no,47.36,4,0,2.5,129.13517,321275.95238095237,8,184.319552,38e4,no
2,no,47.3574,5,2,3.5,200.67048,321275.95238095237,10,441.28925,77e4,no
2,no,47.5286,4,0,3.25,256.41228,397054.58695652173,8,256.41228,641e3,no
2.5,yes,47.5724,4,4,4,248.05101,646878.3333333334,10,405.05708,23e5,no
1.5,no,47.1967,4,0,2.5,163.50928,299973.1956521739,8,284.28318,369e3,no
2,no,47.6435,4,0,3,169.08346,898288.8888888889,9,257.34131,1112e3,no
2,no,47.7384,5,0,2.5,183.01891,383673.5,8,277.77997,357e3,no
2,no,47.6298,3,0,2.75,143.07062,987083.3333333334,8,143.07062,65e4,no
3.5,no,47.6534,3,0,2.5,125.41905,613701.2131147541,8,130.0642,563500,no
2,no,47.7484,3,0,2.5,114.27069,449624.4382022472,7,156.07704,345e3,no
1,no,47.4593,3,0,2,217.39302,381094.8823529412,9,209.96078,479950,no
2,no,47.5169,4,0,3.5,294.50251,567274.9838709678,9,315.8702,66e4,no
2,no,47.5424,4,0,2.5,300.07669,823864.6043956043,9,272.20579,8e5,no
1,no,47.3689,3,0,2,191.38018,291361.8301886792,7,115.10681699999999,253101,no
2,no,47.562,3,0,3.5,167.2254,387908.23711340205,9,195.09629999999999,555e3,no
1.5,no,47.7076,4,0,1,104.98039,383673.5,7,111.4836,24e4,no
1.5,no,47.7076,4,0,1,104.98039,383673.5,7,111.4836,38e4,no
2,no,47.695,2,0,1.5,64.10307,613701.2131147541,7,63.17404,239e3,no
2,no,47.532,4,0,3.25,168.15443,532618.6666666666,9,249.90906999999999,76e4,no
2,no,47.7327,4,0,2.5,255.48325,393761.35135135136,8,255.48325,43e4,no
2,no,47.6942,3,0,2.5,227.61235,688772.3037974683,8,227.61235,66e4,no
2,no,47.5017,4,0,2.5,188.59309,369028.14285714284,8,243.40586,399963,no
2,no,47.6023,2,0,2,125.41905,616381.3461538461,9,104.98039,411e3,no
2,no,47.4827,4,0,2.75,243.40586,417477.0256410256,8,259.19937,483453,no
3,no,47.5432,3,0,2,158.86413,439572.8846153846,9,169.08346,469950,no
2,no,47.4841,4,0,2.75,259.19937,417477.0256410256,8,270.34773,504058,no
2,no,47.2596,4,0,2.5,236.623941,343325.1168831169,9,238.574904,425996,no
2,no,47.6057,4,0,2.75,274.99288,697143.3921568628,9,287.07027,760005,no
2,no,47.6205,2,0,2,146.78674,1166261.32,8,135.63838,699999,no
2,no,47.6088,3,0,2.5,139.3545,616381.3461538461,8,186.73503,749950,no
2,no,47.6951,4,0,2.5,110.55457,613701.2131147541,8,242.47683,674600,no
2,no,47.6489,2,0,1.5,111.4836,613701.2131147541,8,89.18688,45e4,no
2,no,47.3774,3,0,2.5,171.87055,291361.8301886792,7,141.955784,272e3,no
2,no,47.5772,2,0,1.5,123.56099,322755.4054054054,8,121.70293,45e4,no
3,no,47.5633,3,0,2.25,131.92226,621633.3561643836,9,163.50928,643950,no
2,no,47.7731,3,0,2.5,109.62554,383673.5,8,131.92226,29e4,no
3,no,47.7108,3,0,2.5,153.28995,383673.5,8,153.28995,378e3,no
1,no,47.7158,3,0,2.5,156.07704,688772.3037974683,8,215.53496,728050,no
2,no,47.2904,4,0,2.5,264.680647,260301.53333333333,9,244.149084,499160,no
2,no,47.7711,4,0,2.5,225.75429,578818.5185185185,8,234.11556,536e3,no
2,no,47.3455,5,0,3.5,240.61877,358796.1967213115,8,267.56064,419900,no
3,no,47.6908,3,0,2.25,109.62554,591939.4716981133,7,133.78032,469e3,no
2,no,47.3573,3,0,2.5,213.398191,291361.8301886792,9,202.993055,374e3,no
2,no,47.5669,4,0,1.5,138.42547,343002.77142857143,7,139.3545,182568,no
2,no,47.3307,3,0,2.5,232.443306,343325.1168831169,9,164.345407,334888,no
2,no,47.5442,4,3,4,299.14766,823864.6043956043,9,339.09595,799900,no
2,no,47.3494,4,0,2.5,200.67048,358796.1967213115,8,200.67048,383e3,no
2,no,47.6539,3,0,2.5,173.72861,489906.25,7,169.08346,58e4,no
2,no,47.3706,3,0,2.5,220.18010999999998,358796.1967213115,8,220.18010999999998,351999,no
2,no,47.6377,3,2,3,224.82526,898288.8888888889,11,295.43154,1325e3,no
2,no,47.3568,3,0,2.5,183.01891,358796.1967213115,8,165.36734,312e3,no
2,no,47.5381,4,0,3.5,216.46399,599153.8571428572,8,246.19295,674950,no
2,no,47.6467,5,0,2.75,292.64445,659656.5158730159,10,306.5799,1105e3,no
3,no,47.6543,2,0,2.5,122.63195999999999,550494.7272727273,8,107.76748,415e3,no
2,no,47.5858,3,0,3,228.54138,621633.3561643836,10,321.44438,125e4,no
2,no,47.5298,3,0,2.5,129.13517,387908.23711340205,7,129.13517,208800,no
3,no,47.6715,2,0,2.5,138.42547,550494.7272727273,8,117.05778,452e3,no
2,no,47.6879,5,0,2.75,287.07027,659656.5158730159,8,273.13482,837e3,no
2,no,47.7016,5,0,3.5,239.68974,659656.5158730159,8,296.36057,78e4,no
2,no,47.6646,4,0,3.5,314.94117,878821.4772727273,10,365.10879,1485e3,no
2,no,47.5639,5,0,3.75,163.50928,1201941.3333333333,10,331.66371,16e5,no
2,no,47.371,3,0,2.5,220.18010999999998,358796.1967213115,8,224.82526,369946,no
2,no,47.4878,3,2,2.75,146.78674,397054.58695652173,9,315.8702,53e4,no
2,no,47.3524,4,0,2.5,211.725937,291361.8301886792,8,230.21363399999998,386e3,no
2,no,47.593,4,2,2.5,226.68332,661249.6142857143,11,285.21220999999997,19e5,no
2,no,47.3443,4,2,3.5,208.10272,321275.95238095237,9,297.2896,735e3,no
2,no,47.538,5,3,3.25,537.90837,823864.6043956043,10,537.90837,175e4,no
3,no,47.5402,3,0,2.25,152.36092,532618.6666666666,8,147.71577,489950,no
2,no,47.5344,3,0,3,127.27711,322755.4054054054,8,160.72219,357500,no
2,no,47.2599,4,0,2.5,213.955609,260301.53333333333,8,213.955609,329995,no
2,no,47.534,3,0,2.5,167.2254,567274.9838709678,8,166.29637,414e3,no
2,no,47.5341,3,0,3.5,148.6448,599153.8571428572,8,231.32847,533500,no
2,no,47.3262,4,0,2.5,247.958107,343325.1168831169,9,247.958107,402395,no
2,no,47.5322,4,0,3.25,242.47683,599153.8571428572,10,242.47683,725e3,no
2,no,47.6094,6,0,5.25,392.515175,697143.3921568628,11,572.28248,1275e3,no
2,no,47.5171,2,0,1.75,130.99323,322755.4054054054,8,119.84487,239800,no
2,no,47.5542,5,0,3.5,270.34773,322755.4054054054,8,330.73468,616950,no
2,no,47.5408,4,3,3.25,400.41193,599153.8571428572,11,405.05708,1258e3,no
2,no,47.6519,3,0,2.25,114.27069,791810.5652173914,8,114.27069,435e3,no
2,no,47.6328,4,0,3.25,269.4187,697143.3921568628,10,338.16692,925e3,no
3,no,47.6704,2,0,2.5,190.45115,550494.7272727273,8,165.36734,631500,no
3,no,47.6907,3,0,1.5,114.27069,613701.2131147541,8,105.90942,399995,no
3,no,47.6937,3,0,2,127.27711,613701.2131147541,8,117.98681,369950,no
2,no,47.4879,5,0,3.5,245.26391999999998,462353.45,8,258.27034,475e3,no
2,no,47.3511,4,0,2.5,187.66406,260301.53333333333,8,177.630536,353e3,no
2,no,47.2793,4,0,2.5,111.4836,306381.61176470586,8,213.6769,329950,no
2,no,47.382,3,0,2.5,233.465239,291361.8301886792,8,262.729684,367e3,no
2,no,47.3003,4,0,2.5,253.160675,260301.53333333333,9,225.289775,447500,no
2,no,47.6725,4,0,3.25,167.2254,613701.2131147541,9,346.52819,595e3,no
1,no,47.5943,1,0,1,94.76106,661249.6142857143,7,67.81919,325e3,no
3,no,47.6264,2,0,2.5,181.625365,987083.3333333334,9,184.87697,69e4,no
2,no,47.5893,3,0,2.5,120.7739,661249.6142857143,8,120.7739,329950,no
2,no,47.4467,4,0,2.5,117.05778,262463.7931034483,8,237.83168,399500,no
2,no,47.7724,5,0,2.5,227.61235,503016.125,8,227.61235,555e3,no
2,no,47.5607,2,0,1.5,133.78032,439572.8846153846,8,133.78032,427e3,no
3,no,47.6947,3,0,2.25,105.90942,613701.2131147541,8,105.90942,375e3,no
2,no,47.6319,2,0,1.5,156.07704,814704.575,8,103.12233,499e3,no
2,no,47.655,3,0,2.5,243.40586,688772.3037974683,8,243.40586,75e4,no
2,no,47.5388,3,0,2.5,161.65122,322755.4054054054,8,157.00607,336900,no
3,no,47.5925,2,0,2.75,84.54173,661249.6142857143,8,181.16085,555e3,no
2,no,47.6847,4,0,3.5,247.12198,784243.0384615385,10,327.94759,1275e3,no
2,no,47.579,4,0,3.5,171.87055,621633.3561643836,9,307.50893,999950,no
2,no,47.6804,5,0,3,156.07704,624118.4778761062,10,243.40586,975e3,no
2,no,47.4214,3,0,2.25,180.23182,294126.1052631579,8,125.41905,299e3,no
2,no,47.7043,2,0,2.5,194.16727,566253.814159292,8,161.744123,479e3,no
3,no,47.7108,3,0,2.5,153.28995,383673.5,8,153.28995,428e3,no
2,no,47.6225,3,0,2.5,217.39302,697143.3921568628,7,175.58667,409e3,no
3,no,47.6078,3,0,3,189.52212,1406411.111111111,9,181.16085,798500,no
2,no,47.5389,4,0,3.5,409.70223,567274.9838709678,9,417.13447,689e3,no
2,no,47.369,6,0,2.25,234.765881,239252.9411764706,7,297.847018,375e3,no
2,no,47.3229,4,2,3.5,383.68939,297059.9894736842,10,383.68939,775e3,no
2,no,47.4969,5,0,3,270.34773,462353.45,8,260.1284,639983,no
2,no,47.3514,4,0,3,226.68332,240227.44444444444,7,184.319552,3e5,no
2,no,47.4698,4,0,2.5,214.60593,462353.45,9,255.48325,627e3,no
1,no,47.1941,3,0,2.75,221.10914,299973.1956521739,7,161.65122,275e3,no
2,no,47.5167,4,0,2.25,153.28995,322755.4054054054,8,167.2254,352800,no
3,no,47.6828,3,0,2.25,140.28353,613701.2131147541,8,143.07062,565e3,no
2,no,47.679,4,0,2.25,131.92226,591939.4716981133,9,188.59309,765e3,no
2,no,47.773,4,0,2.5,301.00572,578818.5185185185,9,307.50893,644e3,no
3,no,47.6988,3,0,1.5,117.98681,624118.4778761062,8,117.98681,461e3,no
2,no,47.2615,5,0,2.5,164.159601,260301.53333333333,8,223.524618,270500,no
3,no,47.6181,2,0,2.25,130.99323,616381.3461538461,9,143.07062,64e4,no
2,no,47.2958,4,0,2.5,241.269091,260301.53333333333,9,261.98646,457e3,no
2,no,47.5123,5,0,2.5,130.0642,239918.6274509804,7,235.97362,355e3,no
3,no,47.6975,2,0,2.25,114.27069,613701.2131147541,8,114.27069,356e3,no
2,no,47.543,4,0,2.5,176.5157,322755.4054054054,8,176.5157,425e3,no
2,no,47.4935,5,0,2.75,234.11556,462353.45,8,271.27676,562500,no
2,no,47.6754,3,0,2.5,130.99323,550494.7272727273,8,134.70935,46e4,no
2,no,47.3166,4,0,3,412.768029,297059.9894736842,10,498.88911,79e4,no
3,no,47.6933,3,0,2,123.56099,613701.2131147541,8,117.98681,401e3,no
2,no,47.6757,3,0,2.5,116.12875,624118.4778761062,9,236.90265,1095e3,no
2,no,47.7079,4,0,3,297.2896,659656.5158730159,9,285.21220999999997,85e4,no
2,no,47.367,3,0,2.25,154.21898,358796.1967213115,7,134.70935,274500,no
2,no,47.5933,5,0,3.5,278.709,1406411.111111111,10,392.97969,194e4,no
2,no,47.6857,4,0,2.5,324.23147,688772.3037974683,9,323.30244,808e3,no
2,no,47.5567,3,0,2.25,138.42547,322755.4054054054,7,138.42547,312e3,no
3,no,47.7046,3,0,2.25,127.27711,383673.5,8,111.4836,32e4,no
2,no,47.7373,3,0,2.5,198.81242,393761.35135135136,8,199.74145,41e4,no
2,no,47.5402,3,0,3.5,342.81207,567274.9838709678,10,342.81207,725e3,no
2,no,47.489,4,0,2.5,182.08988,307446.02040816325,7,176.5157,335e3,no
2,no,47.678,4,0,3.25,286.14124,659656.5158730159,8,157.00607,519990,no
2,no,47.4842,4,0,2.75,259.19937,417477.0256410256,8,259.19937,533112,no
2,no,47.2602,3,0,2,150.50286,260301.53333333333,7,179.860208,274900,no
2,no,47.5323,2,0,2.25,106.83845,599153.8571428572,7,106.83845,325e3,no
2,no,47.4991,4,0,2.5,187.66406,239918.6274509804,7,189.52212,35e4,no
2,no,47.7407,4,0,2.5,239.68974,453101.8181818182,9,229.47041,55e4,no
2,no,47.343,4,0,2.5,252.69616,297059.9894736842,8,175.58667,311850,no
2.5,no,47.6031,3,0,2.5,130.0642,616381.3461538461,8,151.060278,526e3,no
2,no,47.356,4,0,2.5,209.03175,358796.1967213115,8,209.03175,375e3,no
2,no,47.5565,3,0,2.25,131.92226,322755.4054054054,7,125.41905,299999,no
2,no,47.6719,3,0,2.5,118.91584,550494.7272727273,8,135.63838,436e3,no
2,no,47.338,3,0,2.5,191.008568,343325.1168831169,7,191.008568,303e3,no
2,no,47.6384,2,0,2.5,153.28995,814704.575,8,107.76748,525e3,no
2,no,47.6295,3,0,3,145.85771,987083.3333333334,8,128.577752,575e3,no
3,no,47.6584,2,0,1.5,103.12233,613701.2131147541,8,102.1933,42e4,no
2,no,47.297,3,0,2.5,230.21363399999998,306381.61176470586,8,228.169768,329950,no
2,no,47.559,4,3,4.25,281.49609,571317.8039215687,11,418.0635,183e4,no
1,no,47.5508,4,1,3.25,289.85735999999997,823864.6043956043,11,351.17334,1175e3,no
2,no,47.6689,2,0,2.5,143.99965,550494.7272727273,8,122.63195999999999,499950,no
2,no,47.5443,4,4,3,393.90872,567274.9838709678,11,551.84382,1149e3,no
1.5,no,47.515,3,0,2,225.75429,567274.9838709678,7,153.28995,4e5,no
1,no,47.1948,3,0,3,155.14801,299973.1956521739,7,155.14801,246950,no
2,no,47.6236,3,0,3.25,162.58025,987083.3333333334,8,149.57383,63e4,no
2,no,47.4893,5,0,2.75,279.63803,462353.45,9,313.08311,561e3,no
2,no,47.3414,4,0,2.5,222.03817,297059.9894736842,7,247.12198,287e3,no
2,no,47.6397,3,0,3.25,155.14801,898288.8888888889,8,157.00607,6e5,no
3,no,47.6051,3,0,2.25,144.92867999999999,616381.3461538461,8,150.50286,49e4,no
2,no,47.5677,3,0,1.75,124.49002,343002.77142857143,7,120.7739,33e4,no
2,no,47.3603,4,0,2.5,196.02533,297059.9894736842,7,149.57383,286950,no
